track_id,track_name,duration_minutes,popularity,explicit,primary_artist,all_artists,artist_count,artist_popularity,artist_followers,primary_genres,all_genres,genre_count,album_name,album_type,release_date,market,source_id,content_source,is_collaboration,is_recent,popularity_tier,duration_category
6EL7ZXdr0EaLRhVvV1xMXD,Fermeture,1.07,13,false,Dreane,Dreane,1,31,10608,indonesian indie,indonesian indie | indonesian r&b,2,Take Me,single,2024-01-26T00:00:00.000+07:00,NE,31yx6tPI7RvMRN0yvDqf4r,new_releases,false,true,Underground,Short
7KimZb0jVm9Lz1zttxASku,A Good Night,2.42,21,false,LOONY,LOONY,1,37,59421,alternative r&b,alternative r&b,1,Nothing Else Feels The Same,single,2023-12-08T00:00:00.000+07:00,NG,5qBY1K1C7QoXWlmZ2yvV5L,new_releases,false,true,Niche,Standard
6rX9FiBfIDa7DXoPIXvh2D,Party Girls (feat. Rashel),3.86,13,false,Tiji Jojo,Tiji Jojo | Rashel,2,57,49840,j-rap,hip hop | j-r&b | j-rap,3,FNF,album,2025-03-07T00:00:00.000+07:00,NI,65zERkLZ5jhy7Emo8oEMWz,new_releases,true,true,Underground,Long
0gTYGGMUm3dx6BGnGE2sEq,Why Do You Like Me,3.38,13,true,Tiji Jojo,Tiji Jojo,1,57,49840,j-rap,hip hop | j-rap,2,FNF,album,2025-03-07T00:00:00.000+07:00,NP,65zERkLZ5jhy7Emo8oEMWz,new_releases,false,true,Underground,Standard
6vSyybihp3S6rof4kIMuak,Bởi Vì,2.73,40,true,Wxrdie,Wxrdie,1,60,687456,vietnamese hip hop,v-pop | vietnamese hip hop,2,THE WXRDIES,album,2024-11-12T00:00:00.000+07:00,NP,1wmnEWgcDdCcOujQpLwYxc,new_releases,false,true,Moderate,Standard
4IdcFxF803jQANELqIA02o,The River,2.27,17,false,Travis,Travis,1,58,1148669,britpop,britpop,1,L.A. Times,album,2024-07-12T00:00:00.000+07:00,NR,7wYyR1xrLO0uWxBlanysNT,new_releases,false,true,Underground,Standard
7uIty5rSJSuMiqWLjDmqT6,Don't You Dare Hesitate,2.4,22,false,Dreane,Dreane,1,31,10608,indonesian indie,indonesian indie | indonesian r&b,2,Take Me,single,2024-01-26T00:00:00.000+07:00,NR,31yx6tPI7RvMRN0yvDqf4r,new_releases,false,true,Niche,Standard
7wtUI2bKLWZ23GOmzMkU1Q,STUPID - WITH LIL YACHTY & BABYFACE RAY,2.93,46,true,YG,YG | Lil Yachty | Babyface Ray,3,71,3475022,hyphy,hyphy,1,STUPID (WITH LIL YACHTY & BABYFACE RAY),single,2024-07-09T00:00:00.000+07:00,NZ,0LpnKDM6JGLcZP4haLZpwI,new_releases,true,true,Moderate,Standard
3xQgvGwf3KnaYry1bPsQIb,Silver Sable,3.87,66,false,Cigarettes After Sex,Cigarettes After Sex,1,83,17261912,dream pop,dream pop,1,X's,album,2024-07-12T00:00:00.000+07:00,OM,10i6evsxSFs2fuPQRWvI6I,new_releases,false,true,Popular,Long
0ZTIsGKXXwiBWnmNbbp3RT,Vu Vơ,2.72,35,false,Lil Wuyn,Lil Wuyn | 16 BrT,2,46,172612,vietnamese hip hop,v-pop | vietnam indie | vietnamese hip hop,3,An,album,2024-06-12T00:00:00.000+07:00,OM,0J9ZJ2vnTHm4NpzKVE779w,new_releases,true,true,Niche,Standard
3OVMe3H6iAxbLF8iD2UYrw,Chúng Ta Của Tương Lai,4.16,60,false,Sơn Tùng M-TP,Sơn Tùng M-TP,1,64,7325171,v-pop,v-pop | vietnamese hip hop | vinahouse,3,Chúng Ta Của Tương Lai,single,2024-03-08T00:00:00.000+07:00,PA,7daUoULVORfrXVg0kTAhBc,new_releases,false,true,Popular,Long
4oi4g4FNGJ7xLLtTfuaS8y,Anh Đang Về,3.66,15,false,Khắc Hưng,Khắc Hưng,1,37,4866,v-pop,v-pop | vietnam indie | vietnamese hip hop | vinahouse,4,Người Lạ Trong Mơ,album,2023-11-30T00:00:00.000+07:00,PA,5cLgaOUQ6oEz465yk5w1gN,new_releases,false,true,Underground,Long
2XdxpA5pgds8Xd5USLBjXX,Gaslight - Stripped,3.54,14,false,Travis,Travis,1,58,1148669,britpop,britpop,1,L.A. Times,album,2024-07-12T00:00:00.000+07:00,PE,7wYyR1xrLO0uWxBlanysNT,new_releases,false,true,Underground,Long
7jY6W92bLfnXnevTa7JKHi,Perfect (Exceeder),2.53,65,false,David Guetta,David Guetta | Mason | Princess Superstar,3,86,27100694,edm,edm | electroclash,2,Perfect (Exceeder),single,2024-02-09T00:00:00.000+07:00,PE,2eScJnMQTMY0WYPz2MXWsp,new_releases,true,true,Popular,Standard
5wH506yZUyWjhXGuE29OFZ,Anh mời mẹ nghỉ hiu,3.04,18,false,Phuc Du,Phuc Du | CM1X,2,50,121834,vietnamese hip hop,v-pop | vietnam indie | vietnamese hip hop | vinahouse,4,Để cho anh cưa,single,2024-03-06T00:00:00.000+07:00,MH,0woJbWw5KwUZXG3p6ZKM85,new_releases,true,true,Underground,Standard
7DnSq6M9SblbGBW41jg6oS,言伝 ―ことづて―,4.35,36,false,PornoGraffitti,PornoGraffitti,1,58,1052124,anime,anime | j-pop | j-rock,3,言伝 ―ことづて―,single,2025-04-11T00:00:00.000+07:00,MK,6xobEgpXTdqi5vU4lqLi4J,new_releases,false,true,Niche,Long
2431CSlUYjNQPwCWWdwmoB,Lâu Đài,3.62,50,true,Wxrdie,Wxrdie | Flava Sati,2,60,687456,vietnamese hip hop,v-pop | vietnamese hip hop,2,THE WXRDIES,album,2024-11-12T00:00:00.000+07:00,ML,1wmnEWgcDdCcOujQpLwYxc,new_releases,true,true,Moderate,Long
5AESgkEOkftzxGqIgqR0bt,Dark Vacay,3.56,67,false,Cigarettes After Sex,Cigarettes After Sex,1,83,17261912,dream pop,dream pop,1,X's,album,2024-07-12T00:00:00.000+07:00,ML,10i6evsxSFs2fuPQRWvI6I,new_releases,false,true,Popular,Long
269dhoLUrjVl8bSXyhdH6r,Devotion,2.57,32,false,KSHMR,KSHMR | 22Bullets,2,60,1778534,big room,big room | edm | electronica | slap house,4,Devotion,single,2024-04-05T00:00:00.000+07:00,ML,19JTuhercisDkcrejs4eFu,new_releases,true,true,Niche,Standard
0X28PqBpbQhWdi4usYw0w5,Tò Te Tí,3.25,53,false,Wren Evans,Wren Evans | itsnk,2,50,635176,v-pop,v-pop | vietnam indie | vietnamese hip hop | vinahouse,4,LOI CHOI: The Neo Pop Punk,album,2023-12-17T00:00:00.000+07:00,ML,1c4nTHI2hreFeF5P37wf4f,new_releases,true,true,Moderate,Standard
1c6a2zew4c6ZqNDPi6VOOw,Nhắm Mắt,3.07,33,false,Lil Wuyn,Lil Wuyn | Spyder | Kwzzzy,3,46,172612,vietnamese hip hop,v-pop | vietnam indie | vietnamese hip hop,3,An,album,2024-06-12T00:00:00.000+07:00,MN,0J9ZJ2vnTHm4NpzKVE779w,new_releases,true,true,Niche,Standard
457sdcnHnv9zqMfLT6OGLn,Lối Sống,3.17,56,true,Wxrdie,Wxrdie,1,60,687456,vietnamese hip hop,v-pop | vietnamese hip hop,2,THE WXRDIES,album,2024-11-12T00:00:00.000+07:00,MO,1wmnEWgcDdCcOujQpLwYxc,new_releases,false,true,Moderate,Standard
4i56o0UdtZoiElrAA5a9Vi,sao phải yêu? (Intro),1.26,10,false,T.R.I,T.R.I,1,52,271264,v-pop,v-pop | vietnam indie | vietnamese hip hop | vietnamese lo-fi,4,bíc iu,album,2023-11-28T00:00:00.000+07:00,MO,40enaPIYSa75HfEDU06Dqh,new_releases,false,true,Underground,Short
1WDPiUrNeuoRiAmtjIpTQm,Đến Thăm Anh Đi,4.38,43,true,Wxrdie,Wxrdie,1,60,687456,vietnamese hip hop,v-pop | vietnamese hip hop,2,THE WXRDIES,album,2024-11-12T00:00:00.000+07:00,MR,1wmnEWgcDdCcOujQpLwYxc,new_releases,false,true,Moderate,Long
7r3hNQNjD2lRXnIfGEi5vl,TMT,3.9,21,false,Shi Shi,Shi Shi | Sean Ko,2,47,203881,chinese r&b,c-pop | chinese indie | chinese r&b | mandopop | taiwanese indie | taiwanese pop,6,Boomerang,album,2023-12-01T00:00:00.000+07:00,MU,2V2VAi4Rb2aDUWBtSvICMR,new_releases,true,true,Niche,Long
1g0C3XVAWkcQTR0BtFx0wa,Antenna,3.42,41,false,HYUKOH,HYUKOH | 落日飛車 Sunset Rollercoaster,2,51,731949,k-rock,bedroom pop | chinese indie | k-ballad | k-rock | taiwanese indie,5,AAA,album,2024-07-10T00:00:00.000+07:00,MV,1tEu6qNPURb0YfjaRDK23w,new_releases,true,true,Moderate,Standard
6FxRH7N7Q86i6aixaSYYzx,All the Things She Said,2.75,70,false,Robin Schulz,Robin Schulz | Timmy Trumpet | KOPPY,3,75,3271563,tropical house,big room | melbourne bounce | tropical house,3,All the Things She Said,single,2024-04-05T00:00:00.000+07:00,MV,1FbCsMN3QbJzyChn0JpPf7,new_releases,true,true,Popular,Standard
6ImWeruCQWxZ9WNodYwjvg,Anh Freestyle,2.87,54,true,Wxrdie,Wxrdie | Gill,2,60,687456,vietnamese hip hop,v-pop | vietnam indie | vietnamese hip hop,3,THE WXRDIES,album,2024-11-12T00:00:00.000+07:00,MW,1wmnEWgcDdCcOujQpLwYxc,new_releases,true,true,Moderate,Standard
1c6a2zew4c6ZqNDPi6VOOw,Nhắm Mắt,3.07,33,false,Lil Wuyn,Lil Wuyn | Spyder | Kwzzzy,3,46,172612,vietnamese hip hop,v-pop | vietnam indie | vietnamese hip hop,3,An,album,2024-06-12T00:00:00.000+07:00,MW,0J9ZJ2vnTHm4NpzKVE779w,new_releases,true,true,Niche,Standard
04orLJSDOyhnrMCi3uIZNQ,Ayye,2.75,15,false,Tiji Jojo,Tiji Jojo,1,57,49840,j-rap,hip hop | j-rap,2,FNF,album,2025-03-07T00:00:00.000+07:00,MX,65zERkLZ5jhy7Emo8oEMWz,new_releases,false,true,Underground,Standard
457sdcnHnv9zqMfLT6OGLn,Lối Sống,3.17,56,true,Wxrdie,Wxrdie,1,60,687456,vietnamese hip hop,v-pop | vietnamese hip hop,2,THE WXRDIES,album,2024-11-12T00:00:00.000+07:00,MZ,1wmnEWgcDdCcOujQpLwYxc,new_releases,false,true,Moderate,Standard
40U3n1f6R2LsKEzVItiZTh,Con Cá Con Chim,3.68,37,false,Da LAB,Da LAB,1,59,1208551,v-pop,v-pop | vietnam indie | vietnamese hip hop | vietnamese lo-fi | vinahouse,5,M∞N,album,2024-10-05T00:00:00.000+07:00,NA,1miKX6uKi8aY4YSOKkrOHr,new_releases,false,true,Niche,Long
6sIWcLjuMvOcxAfMOx1kbB,FEVER,4.33,51,false,Coldzy,Coldzy | Minsicko | tlinh,3,44,58245,vietnamese hip hop,v-pop | vietnam indie | vietnamese hip hop | vinahouse,4,MEDICINE,album,2024-06-03T00:00:00.000+07:00,NE,6QOYGkZuyXSpEZubRkR0oI,new_releases,true,true,Moderate,Long
2Q5MQ4KdfN15j1b2yGlh8N,Day 0 (feat. Dame D.O.L.L.A.),2.98,30,false,MIRROR,MIRROR | Dame D.O.L.L.A,2,35,121251,cantopop,c-pop | cantopop,2,Day 0 (feat. Dame D.O.L.L.A.),single,2024-04-05T00:00:00.000+07:00,NE,7mUp7FJyc0IS2eqfhsYvVz,new_releases,true,true,Niche,Standard
7CX6d03WPBX0P3ttSAtEcm,I Love About You,3.08,44,false,Pamungkas,Pamungkas,1,71,6820870,indonesian indie,indonesian indie | indonesian pop,2,Hardcore Romance,album,2024-08-21T00:00:00.000+07:00,NL,4LvgUXgET9nwyO1wpRpR0Y,new_releases,false,true,Moderate,Standard
0X28PqBpbQhWdi4usYw0w5,Tò Te Tí,3.25,53,false,Wren Evans,Wren Evans | itsnk,2,50,635176,v-pop,v-pop | vietnam indie | vietnamese hip hop | vinahouse,4,LOI CHOI: The Neo Pop Punk,album,2023-12-17T00:00:00.000+07:00,NP,1c4nTHI2hreFeF5P37wf4f,new_releases,true,true,Moderate,Standard
396RNP40AV17s1SW4ucNZl,Waking Up Together With You,2.98,63,false,Ardhito Pramono,Ardhito Pramono,1,55,1155080,indonesian jazz,indonesian indie | indonesian jazz,2,Roadtrip,album,2024-05-17T00:00:00.000+07:00,NR,6udjCLHRuFO5Yjxy2pBlky,new_releases,false,true,Popular,Standard
0IAFmrpi9KF0PP3LONJonm,In The Dark,2.48,57,false,Armin van Buuren,Armin van Buuren | David Guetta | Aldae,3,73,4526504,trance,edm | electronica | progressive house | progressive trance | trance,5,In The Dark,single,2024-07-12T00:00:00.000+07:00,NZ,34XrK5yFLziX15BSjDDiyO,new_releases,true,true,Moderate,Standard
6IoSJaRUiXuwZBsHFgj1kp,OSLO,3.51,12,false,Oslo Ibrahim,Oslo Ibrahim,1,31,30184,indonesian indie,indonesian indie | indonesian r&b,2,Head Head Head,album,2024-09-06T00:00:00.000+07:00,OM,33FyjsUxmurzCXDwfqaZdG,new_releases,false,true,Underground,Long
1DZNsoWduUjm2o04R47rDk,Hot,3.96,61,true,Cigarettes After Sex,Cigarettes After Sex,1,83,17261912,dream pop,dream pop,1,X's,album,2024-07-12T00:00:00.000+07:00,OM,10i6evsxSFs2fuPQRWvI6I,new_releases,false,true,Popular,Long
0t16UW7x9WLpf4vwZuj75f,Baccarat,3.06,10,true,Tiji Jojo,Tiji Jojo,1,57,49840,j-rap,hip hop | j-rap,2,FNF,album,2025-03-07T00:00:00.000+07:00,PA,65zERkLZ5jhy7Emo8oEMWz,new_releases,false,true,Underground,Standard
5m1odxT5tp6N4IomCpeegO,Naked In New York City - Stripped,4.35,12,false,Travis,Travis,1,58,1148669,britpop,britpop,1,L.A. Times,album,2024-07-12T00:00:00.000+07:00,PA,7wYyR1xrLO0uWxBlanysNT,new_releases,false,true,Underground,Long
5U47vFt1VdUa3l0jbWYrWF,Another Heartbreak,4.08,19,false,Oslo Ibrahim,Oslo Ibrahim,1,31,30184,indonesian indie,indonesian indie | indonesian r&b,2,Head Head Head,album,2024-09-06T00:00:00.000+07:00,PE,33FyjsUxmurzCXDwfqaZdG,new_releases,false,true,Underground,Long
2XeLLpvQvBhka0vMOoiRLP,Putus,3.55,48,false,Pamungkas,Pamungkas,1,71,6820870,indonesian indie,indonesian indie | indonesian pop,2,Hardcore Romance,album,2024-08-21T00:00:00.000+07:00,PE,4LvgUXgET9nwyO1wpRpR0Y,new_releases,false,true,Moderate,Long
1g0C3XVAWkcQTR0BtFx0wa,Antenna,3.42,41,false,HYUKOH,HYUKOH | 落日飛車 Sunset Rollercoaster,2,51,731949,k-rock,bedroom pop | chinese indie | k-ballad | k-rock | taiwanese indie,5,AAA,album,2024-07-10T00:00:00.000+07:00,PE,1tEu6qNPURb0YfjaRDK23w,new_releases,true,true,Moderate,Standard
0K2VANgf1sgRsgJA3W205u,High On Love,2.93,31,false,Armin van Buuren,Armin van Buuren | Anne Gudrun,2,73,4526504,trance,edm | electronica | progressive house | progressive trance | trance,5,High On Love,single,2024-05-17T00:00:00.000+07:00,ME,1RS0vAX4YynNRKyxl7DoAw,new_releases,true,true,Niche,Standard
5xqfAyA4isdnwpwZrUFGKY,Tak Ingin Lagi,3.58,24,false,Oslo Ibrahim,Oslo Ibrahim,1,31,30184,indonesian indie,indonesian indie | indonesian r&b,2,Head Head Head,album,2024-09-06T00:00:00.000+07:00,MG,33FyjsUxmurzCXDwfqaZdG,new_releases,false,true,Niche,Long
0IAFmrpi9KF0PP3LONJonm,In The Dark,2.48,57,false,Armin van Buuren,Armin van Buuren | David Guetta | Aldae,3,73,4526504,trance,edm | electronica | progressive house | progressive trance | trance,5,In The Dark,single,2024-07-12T00:00:00.000+07:00,MG,34XrK5yFLziX15BSjDDiyO,new_releases,true,true,Moderate,Standard
3TGbqZGhmtJzO1XUsHl6PH,Slower - Reprise,1.47,2,false,Khắc Hưng,Khắc Hưng,1,37,4866,v-pop,v-pop | vietnam indie | vietnamese hip hop | vinahouse,4,Người Lạ Trong Mơ,album,2023-11-30T00:00:00.000+07:00,MG,5cLgaOUQ6oEz465yk5w1gN,new_releases,false,true,Underground,Short
3qCCQas6tIP15Yjgu3gl9S,All My Life,2.45,59,false,Tiësto,Tiësto | FAST BOY,2,79,7965104,edm,big room | edm | house | trance,4,All My Life,single,2024-01-05T00:00:00.000+07:00,MK,2AhoXwTvHcGjBwNMDOwEZp,new_releases,true,true,Moderate,Standard
1DZNsoWduUjm2o04R47rDk,Hot,3.96,61,true,Cigarettes After Sex,Cigarettes After Sex,1,83,17261912,dream pop,dream pop,1,X's,album,2024-07-12T00:00:00.000+07:00,ML,10i6evsxSFs2fuPQRWvI6I,new_releases,false,true,Popular,Long
2EPwdOEsJ7XaHz87t33YDA,Mở Mắt,4.34,44,false,Lil Wuyn,Lil Wuyn | Đen,2,46,172612,vietnamese hip hop,v-pop | vietnam indie | vietnamese hip hop | vietnamese lo-fi,4,An,album,2024-06-12T00:00:00.000+07:00,ML,0J9ZJ2vnTHm4NpzKVE779w,new_releases,true,true,Moderate,Long
4JnFhRv9VhxxrshKvVDnqh,Gia Tài,3.53,40,true,Wxrdie,Wxrdie | BABY $MOKE,2,60,687456,vietnamese hip hop,v-pop | vietnamese hip hop,2,THE WXRDIES,album,2024-11-12T00:00:00.000+07:00,MN,1wmnEWgcDdCcOujQpLwYxc,new_releases,true,true,Moderate,Long
3iGXWMpEPjRONz3v1Gba0Q,Baby Blue Movie,4.08,63,false,Cigarettes After Sex,Cigarettes After Sex,1,83,17261912,dream pop,dream pop,1,X's,album,2024-07-12T00:00:00.000+07:00,MO,10i6evsxSFs2fuPQRWvI6I,new_releases,false,true,Popular,Long
7GWv09bMp3LR75jd3CcZEN,4Season,2.94,13,false,Tiji Jojo,Tiji Jojo,1,57,49840,j-rap,hip hop | j-rap,2,FNF,album,2025-03-07T00:00:00.000+07:00,MR,65zERkLZ5jhy7Emo8oEMWz,new_releases,false,true,Underground,Standard
3rtOU0GwlsbCNiCqEDLZUN,Tim Anh Ghen,4.66,58,true,Wxrdie,Wxrdie | Dangrangto | TeuYungBoy | LVK,4,60,687456,vietnamese hip hop,v-pop | vietnamese hip hop,2,THE WXRDIES,album,2024-11-12T00:00:00.000+07:00,MR,1wmnEWgcDdCcOujQpLwYxc,new_releases,true,true,Moderate,Long
5xqfAyA4isdnwpwZrUFGKY,Tak Ingin Lagi,3.58,24,false,Oslo Ibrahim,Oslo Ibrahim,1,31,30184,indonesian indie,indonesian indie | indonesian r&b,2,Head Head Head,album,2024-09-06T00:00:00.000+07:00,MR,33FyjsUxmurzCXDwfqaZdG,new_releases,false,true,Niche,Long
0Y2ipMuhAlOnIkTXcCKWlL,Get Money,2.7,48,true,Wxrdie,Wxrdie | Thai VG,2,60,687456,vietnamese hip hop,v-pop | vietnamese hip hop,2,THE WXRDIES,album,2024-11-12T00:00:00.000+07:00,MT,1wmnEWgcDdCcOujQpLwYxc,new_releases,true,true,Moderate,Standard
5qwTV8pr5mU9Fb2HPLyNis,Devastated,3.86,26,false,Aziz Hedra,Aziz Hedra,1,60,927021,indonesian pop,indonesian pop,1,Lesson Learned,album,2024-08-09T00:00:00.000+07:00,MT,1ShrAiTDbq2soLmIpmIvd8,new_releases,false,true,Niche,Long
1cuTl5iuuc1OIv1pNSDnOy,Tonight,2.91,43,false,PinkPantheress,PinkPantheress,1,77,4730146,bedroom pop,bedroom pop,1,Stateside,single,2025-04-25T00:00:00.000+07:00,MU,5YDrgVxfvOkmp1OYjXB29z,new_releases,false,true,Moderate,Standard
2pqIfQe8ku7GB58k6VK5hF,MỘNG YU,3.38,40,false,AMEE,AMEE | RPT MCK,2,56,1652522,v-pop,v-pop | vietnam indie | vietnamese hip hop,3,MỘNGMEE,single,2024-08-02T00:00:00.000+07:00,MU,2Wxld2nOotB59y33f2xrBU,new_releases,true,true,Moderate,Standard
5TwYmXgpOzJ7VZxWYfwfSQ,Dreams,3.37,33,false,Ardhito Pramono,Ardhito Pramono,1,55,1155080,indonesian jazz,indonesian indie | indonesian jazz,2,Roadtrip,album,2024-05-17T00:00:00.000+07:00,MW,6udjCLHRuFO5Yjxy2pBlky,new_releases,false,true,Niche,Standard
3Xvao3VV3kUVSnR93bBZ4B,Heartless,3.84,24,false,Aziz Hedra,Aziz Hedra,1,60,927021,indonesian pop,indonesian pop,1,Lesson Learned,album,2024-08-09T00:00:00.000+07:00,MX,1ShrAiTDbq2soLmIpmIvd8,new_releases,false,true,Niche,Long
476OvQTK7vTVIS3yDz9ShR,COLD LẠC BỘ,3.14,30,false,Coldzy,Coldzy | Minsicko | Hoàng Dũng,3,44,58245,vietnamese hip hop,v-pop | vietnam indie | vietnamese hip hop | vietnamese lo-fi,4,MEDICINE,album,2024-06-03T00:00:00.000+07:00,MX,6QOYGkZuyXSpEZubRkR0oI,new_releases,true,true,Niche,Standard
3rxbssNItXaXyqc0wJUsYC,2000 câu hỏi vì sao,3.61,45,false,AMEE,AMEE,1,56,1652522,v-pop,v-pop | vietnam indie | vietnamese hip hop,3,MỘNGMEE,single,2024-08-02T00:00:00.000+07:00,MY,2Wxld2nOotB59y33f2xrBU,new_releases,false,true,Moderate,Long
313kufIL1TMY7NrmIMimMr,Stay,3.6,31,false,Ardhito Pramono,Ardhito Pramono,1,55,1155080,indonesian jazz,indonesian indie | indonesian jazz,2,Roadtrip,album,2024-05-17T00:00:00.000+07:00,MZ,6udjCLHRuFO5Yjxy2pBlky,new_releases,false,true,Niche,Long
5qwTV8pr5mU9Fb2HPLyNis,Devastated,3.86,26,false,Aziz Hedra,Aziz Hedra,1,60,927021,indonesian pop,indonesian pop,1,Lesson Learned,album,2024-08-09T00:00:00.000+07:00,NA,1ShrAiTDbq2soLmIpmIvd8,new_releases,false,true,Niche,Long
0VWHhUe3OxsnLDFnMMhjJM,Lonely Stonie,3.1,53,true,Wxrdie,Wxrdie,1,60,687456,vietnamese hip hop,v-pop | vietnamese hip hop,2,THE WXRDIES,album,2024-11-12T00:00:00.000+07:00,NE,1wmnEWgcDdCcOujQpLwYxc,new_releases,false,true,Moderate,Standard
1LTkb1WhEsvgxYi90qwtdK,Adddicted,3.09,34,false,Shi Shi,Shi Shi | Karencici,2,47,203881,chinese r&b,c-pop | chinese hip hop | chinese indie | chinese r&b | mandopop | taiwanese indie | taiwanese pop,7,Boomerang,album,2023-12-01T00:00:00.000+07:00,NE,2V2VAi4Rb2aDUWBtSvICMR,new_releases,true,true,Niche,Standard
6XnSZV3mBTmc6RZ0O2v43b,On the Sofa,3.7,11,false,Tiji Jojo,Tiji Jojo,1,57,49840,j-rap,hip hop | j-rap,2,FNF,album,2025-03-07T00:00:00.000+07:00,NG,65zERkLZ5jhy7Emo8oEMWz,new_releases,false,true,Underground,Long
4hdzdmi7MZpaWSY92JdeAJ,Rơi Khỏi Quỹ Đạo,3.69,29,false,Da LAB,Da LAB | Miu Lê,2,59,1208551,v-pop,v-pop | vietnam indie | vietnamese hip hop | vietnamese lo-fi | vinahouse,5,M∞N,album,2024-10-05T00:00:00.000+07:00,NI,1miKX6uKi8aY4YSOKkrOHr,new_releases,true,true,Niche,Long
0BIZA1d7W73fmhlktTDTvl,Down To Earth (Prologue),2.39,5,false,Khắc Hưng,Khắc Hưng,1,37,4866,v-pop,v-pop | vietnam indie | vietnamese hip hop | vinahouse,4,Người Lạ Trong Mơ,album,2023-11-30T00:00:00.000+07:00,NI,5cLgaOUQ6oEz465yk5w1gN,new_releases,false,true,Underground,Standard
5u28QaMKbSePO69187D470,Nguyệt Thực,3.69,33,false,Da LAB,Da LAB | Nhím Biển,2,59,1208551,v-pop,v-pop | vietnam indie | vietnamese hip hop | vietnamese lo-fi | vinahouse,5,M∞N,album,2024-10-05T00:00:00.000+07:00,NL,1miKX6uKi8aY4YSOKkrOHr,new_releases,true,true,Niche,Long
660CX4lTKJFgOgoSmRrkSs,Louder,3.01,27,false,Elephant Kind,Elephant Kind,1,39,133533,indonesian indie,indonesian indie | indonesian r&b,2,Louder,single,2024-05-17T00:00:00.000+07:00,NO,0yx4JsRKHVe7JLgKIyebOp,new_releases,false,true,Niche,Standard
59LeatGytui1mQleoiEnWM,Việt Kiều,2.85,36,false,Wren Evans,Wren Evans | itsnk,2,50,635176,v-pop,v-pop | vietnam indie | vietnamese hip hop | vinahouse,4,LOI CHOI: The Neo Pop Punk,album,2023-12-17T00:00:00.000+07:00,NO,1c4nTHI2hreFeF5P37wf4f,new_releases,true,true,Niche,Standard
4288T9pVwTV8cRKjtfIbxJ,Bounce,2.8,24,false,Shi Shi,Shi Shi,1,47,203881,chinese r&b,c-pop | chinese indie | chinese r&b | mandopop | taiwanese indie | taiwanese pop,6,Boomerang,album,2023-12-01T00:00:00.000+07:00,NO,2V2VAi4Rb2aDUWBtSvICMR,new_releases,false,true,Niche,Standard
5sctsQHnYetZCvo3iDmUDj,Salahku Di Mana?,4.29,10,false,Oslo Ibrahim,Oslo Ibrahim,1,31,30184,indonesian indie,indonesian indie | indonesian r&b,2,Head Head Head,album,2024-09-06T00:00:00.000+07:00,NR,33FyjsUxmurzCXDwfqaZdG,new_releases,false,true,Underground,Long
7r3hNQNjD2lRXnIfGEi5vl,TMT,3.9,21,false,Shi Shi,Shi Shi | Sean Ko,2,47,203881,chinese r&b,c-pop | chinese indie | chinese r&b | mandopop | taiwanese indie | taiwanese pop,6,Boomerang,album,2023-12-01T00:00:00.000+07:00,NR,2V2VAi4Rb2aDUWBtSvICMR,new_releases,true,true,Niche,Long
2HEI3NMLXxllui92uviSrt,Monster,4.06,24,false,Da LAB,Da LAB,1,59,1208551,v-pop,v-pop | vietnam indie | vietnamese hip hop | vietnamese lo-fi | vinahouse,5,M∞N,album,2024-10-05T00:00:00.000+07:00,NZ,1miKX6uKi8aY4YSOKkrOHr,new_releases,false,true,Niche,Long
4PJtydJOxVcPHCoVUZsVyw,Hào Quang,3.34,35,false,Lil Wuyn,Lil Wuyn | Rhymastic,2,46,172612,vietnamese hip hop,v-pop | vietnam indie | vietnamese hip hop | vinahouse,4,An,album,2024-06-12T00:00:00.000+07:00,OM,0J9ZJ2vnTHm4NpzKVE779w,new_releases,true,true,Niche,Standard
4M8vXfKZyPmVUdFJslJQU2,Heyyy,3.29,33,false,SOOBIN,SOOBIN,1,62,1227574,v-pop,v-pop | vietnam indie | vietnamese hip hop | vinahouse,4,Heyyy,single,2023-12-07T00:00:00.000+07:00,OM,0XqRGTTHzsFhcVCMLhlVEo,new_releases,false,true,Niche,Standard
0FxhxzAZGcUc9YTAdlaTQo,Hideaway,4.61,64,false,Cigarettes After Sex,Cigarettes After Sex,1,83,17261912,dream pop,dream pop,1,X's,album,2024-07-12T00:00:00.000+07:00,PE,10i6evsxSFs2fuPQRWvI6I,new_releases,false,true,Popular,Long
78Hz15kEfWJ3wbuYlD0Zyw,God Loves Everyone,2.58,37,false,Leon Bridges,Leon Bridges,1,72,1921994,retro soul,retro soul,1,Leon,album,2024-10-04T00:00:00.000+07:00,MG,6mHNMtHrXIdUWWuZD9njsG,new_releases,false,true,Niche,Standard
3t4WT0JFQuyFJGCP4BhNPi,BÁO THỨC,3.8,32,true,Coldzy,Coldzy,1,44,58245,vietnamese hip hop,v-pop | vietnam indie | vietnamese hip hop,3,MEDICINE,album,2024-06-03T00:00:00.000+07:00,MG,6QOYGkZuyXSpEZubRkR0oI,new_releases,false,true,Niche,Long
0tGmDUHDoT8pxYhgAT3yNG,bé ơi từ từ,3.35,50,false,Wren Evans,Wren Evans | itsnk,2,50,635176,v-pop,v-pop | vietnam indie | vietnamese hip hop | vinahouse,4,LOI CHOI: The Neo Pop Punk,album,2023-12-17T00:00:00.000+07:00,MG,1c4nTHI2hreFeF5P37wf4f,new_releases,true,true,Moderate,Standard
